"ID"	"Name"	"Depth"	"IsLeaf"	"InCancer"	"Ba"	"N"	"A"	"B"	"H"
"GO:0043226"	"organelle"	2	FALSE	FALSE	"FOXC1 TTK FOXA1 GATA3 SFRP1 MELK BTG3 TCF7L1 NDC80 TPX2 KIF2C CCNA2 MCM5 FOXM1 E2F3 CDCA3 PHGDH CENPA CEP55 DACH1 ASPM CDC20 CHEK1 GTPBP4 CDKN2A MCM10 CCNE1 ROPN1B CDCA8 SKP2 KRT18"	"TPX2 CCNA2 TTK CENPA CEP55 KIF2C MELK ASPM DLGAP5 UBE2C CDCA8 NDC80 CDC20 FOXM1 PTTG1 HJURP MCM10 CCNB2 EXO1 BIRC5 MAD2L1 CDCA3 TRIP13 AURKA CHEK1 AURKB MYBL2 MKI67 KIF14 RRM2 CCNB1 PRC1 NCAPG CDC45 CENPN KIF4A NCAPH KIF20A CDK1 RACGAP1 KIF23 BUB1B CDKN3 KIF11 KIFC1 CENPE GTSE1 EZH2 GATA3 CKS2 CENPF STIL MCM5 E2F8 CCNE1 FAM64A PLK1 NUSAP1 MCM6 STMN1"	"PTTG1 KIF2C TTK DLGAP5 BUB1B CCNA2 UBE2C BIRC5 RRM2 FOXM1 TPX2 CEP55 RACGAP1 CCNB1 AURKA CHEK1 KIF4A PRC1 NUSAP1 NDC80 MELK CCNB2 KIF11 CENPN HJURP TRIP13 CDK1 KIF23 MAD2L1 CDCA8 EZH2 CENPA ASPM TOP2A EXO1 CDKN3 KIF20A BLM KIF14 MCM10 MKI67 NEK2 CDC20 CKS2 AURKB CENPE SPAG5 CCNE2 PLK4 TACC3 CENPU CENPF CDC45 MCM6 MYBL2 FEN1 CENPM FAM64A ZWINT GTSE1 CDT1 CDC25A MCM2 SPC25 KIAA0101 KIF15 PBK E2F8 CDCA3 KIFC1 ESPL1 NCAPG NCAPH TYMS MCM4 STMN1 UBE2S CCNE1 CDC6 CKS1B CDC7 MCM5 E2F1 DTL FANCI MCM7 MCM3 STIL OIP5 NCAPG2 FBXO5 RAD51 BUB1 RFC4 CDC25B PSMA7 ECT2 PLK1 SMC4 DSCC1 ORC6 DBF4 CENPI PSMD14 GPSM2 ERCC6L MIS18A GINS1 HELLS KIF18A GINS3 FANCA KIF18B RAD54B GINS2 PKMYT1 PCNA TIMELESS CHAF1B CHAF1A SMC2 SKA1 RFC3 KNTC1 GTPBP4 BORA RBL1 RFC2 VRK1 PTTG3P RAD54L NCAPD2 SPDL1 PSRC1 DSN1 ZWILCH POLE2 BRCA2 GMNN SFRP1 CDC25C ACTR3 H2AFX DHFR ORC1 SKP2 TUBB CKAP2 NUP155 BOP1 NUP93 POLA2 DNA2 PSMD7 SAC3D1 PSMD2 PSMD12 EIF4EBP1 AUNIP GATA3 ANLN POLD1 STK26 RFWD3 PSMA4 SKA3 BARD1 DTYMK SOX11 CCNF KIF20B CENPO PHGDH SLBP PPM1G PSMB5 CDCA2 CENPW FAM83D NUF2 UHRF1 IGF1 MASTL SGOL2 RAD21 NDC1 PRIM1 PRIM2 RFC5 NUP85 RALA HDAC2 CIT CDCA5 KNSTRN CHEK2 TIPIN DCLRE1B RBM38 NUP205 LIG1 CASC5 MSH2 CDK16 BID MYB TUBA4A CKAP5 MAPRE1 GAS2L3 CENPK CDC123 EML4 DACH1 MND1 PPAT PSMB2 SKA2 TUBB3 SEC13 RAD51C MSH6 NUP62 PSMA5 TAF2"	""	""
"GO:0043227"	"membrane-bounded organelle"	3	FALSE	FALSE	""	"TPX2 TTK ASPM CCNB1 AURKA PRC1 NDC80 BIRC5 KIF11 RACGAP1 MYBL2 KIF4A AURKB KIF23"	"TTK KIF4A BIRC5 TPX2 RACGAP1 CCNB1 PRC1 NDC80 AURKA KIF11 ASPM KIF23 AURKB TACC3 NEK2 STMN1 KIFC1 ESPL1 SPC25 MYBL2 FBXO5 SPAG5 STIL PLK1 TUBB"	""	""
"GO:0043230"	"extracellular organelle"	3	FALSE	FALSE	"NDC80 TTK TPX2"	"TPX2 AURKA PRC1 TTK BIRC5 CCNB1 RACGAP1 AURKB NDC80 MYBL2 KIF11 KIF23 KIF4A NEK2 PLK1 SPC25 KIFC1 STMN1"	"TTK TPX2 RACGAP1 CCNB1 PRC1 NDC80 BIRC5 KIF11 KIF4A AURKA KIF23 AURKB NEK2 STMN1 SPC25 KIFC1 MYBL2 STIL PLK1"	""	""
"GO:0043436"	"oxoacid metabolic process"	4	FALSE	FALSE	""	"KIF2C TTK PTTG1 CDC20 DLGAP5 UBE2C CDCA8 TRIP13 BIRC5 NDC80 KIF14 HJURP NCAPG CCNB1 MAD2L1 KIF11 AURKB BUB1B CENPN RACGAP1 CENPF CENPE NCAPH NUSAP1 TOP2A KIFC1 KIF18A SPC25 NEK2 PLK1"	"PTTG1 KIF2C TTK DLGAP5 CCNB1 UBE2C BIRC5 RACGAP1 MAD2L1 NUSAP1 CDCA8 NDC80 KIF11 HJURP TRIP13 BUB1B CENPN CDC20 KIF14 CENPF TOP2A CENPE NEK2 AURKB KIFC1 ESPL1 NCAPG SPC25 NCAPH ZWINT SPAG5 FBXO5 CDC6 KIF18A PLK1 BUB1 SMC4 KIF18B ECT2 DSCC1 MIS18A PTTG3P SRPK1 SKA1 SKA3 PSRC1 CENPW FAM83D NUF2 CDCA5 SPDL1 SMC2"	""	""
"GO:0044331"	"cell-cell adhesion mediated by cadherin"	4	FALSE	FALSE	"NDC80 TTK KIF2C CDCA8 TPX2"	"TPX2 KIF2C CCNA2 TTK CDCA8 CCNB2 ASPM PTTG1 CDC20 DLGAP5 UBE2C NDC80 BIRC5 AURKB KIF14 CCNB1 AURKA CHEK1 KIF4A MAD2L1 NCAPG CDCA3 CDK1 MYBL2 KIF23 NCAPH KIF11 FAM64A RACGAP1 BUB1B CENPE CENPF NUSAP1 NEK2 PLK1 KIFC1 KIF18A"	"KIF2C TTK DLGAP5 CCNA2 PTTG1 CCNB1 UBE2C BIRC5 TPX2 RACGAP1 KIF4A MAD2L1 NUSAP1 CDCA8 NDC80 BUB1B AURKA CHEK1 KIF11 CDK1 CCNB2 ASPM KIF23 KIF14 CDC20 CENPE AURKB CENPF SPC25 NEK2 NCAPG CDCA3 NCAPH FAM64A KIF15 UBE2S KIFC1 ESPL1 SPAG5 ZWINT MYBL2 FBXO5 CDC6 CDC25A PBK OIP5 KIF18A ERCC6L PLK1 KIF18B BUB1 SMC4 CDC25B DSCC1 HELLS NCAPG2 PKMYT1 MIS18A ANLN PTTG3P SKA1 SKA3 SPDL1 CENPW IGF1 ZWILCH CDCA5 BORA FAM83D NUF2 MASTL SMC2 PSRC1 TIMELESS"	""	""
"GO:0044421"	"extracellular region part"	2	FALSE	FALSE	""	"NCAPG NCAPH NUSAP1 SMC4"	"NUSAP1 NCAPG NCAPH SMC4 SMC2 NCAPD2 CDCA5"	""	""
"GO:0044424"	"intracellular part"	3	FALSE	FALSE	""	""	"CCNB1 CDK1 CCNB2 PLK1 VRK1 NUP93 NUP155 NUP85 NUP62"	""	""
"GO:0044444"	"cytoplasmic part"	4	FALSE	FALSE	""	"KIF2C CDCA8 KIF14 CENPE CCNB1 KIFC1"	"KIF2C CDCA8 CCNB1 CENPE KIF14 KIFC1 KIF18A CDCA5 SPDL1 PSRC1"	""	""
"GO:0044464"	"cell part"	2	FALSE	FALSE	""	"PTTG1 TTK DLGAP5 UBE2C CDC20 BIRC5 AURKA MAD2L1 CCNB1 BUB1B KIF11 CENPE"	"TTK DLGAP5 PTTG1 UBE2C BIRC5 CCNB1 NUSAP1 AURKA MAD2L1 BUB1B KIF11 CHEK1 CDC20 CENPE CENPF NEK2 ESPL1 CDC6 FBXO5 PLK1 BUB1 PKMYT1 ANLN PTTG3P IGF1 CDCA5 MASTL"	""	""
"GO:0044699"	"single-organism process"	1	FALSE	FALSE	""	"DLGAP5 UBE2C CDC20 TTK BUB1B MAD2L1 CENPE"	"TTK DLGAP5 UBE2C BUB1B MAD2L1 CDC20 CENPE CENPF ESPL1 FBXO5 CDC6 PLK1 BUB1"	""	""
"GO:0044707"	"single-multicellular organism process"	2	FALSE	FALSE	""	"UBE2C CCNA2 CDC20 TTK"	"UBE2C TTK CCNA2 MAD2L1 BUB1B CCNB1 TOP2A CDK1 CENPF CDC20 PLK1 BLM GTSE1 BUB1 ZWINT FANCI PSMA7 PSMD14 KNTC1 ZWILCH PSMD7 PSMD2 PSMD12 PSMA5 PSMA4 CHEK2 PSMB5 PSMB3 TIPIN PSME2 MSH2 PSMC4 PSMD3 RFWD3 PSMB4 PSMD1 PSMA1 PSMB9 RBM38 PSMB2 PSMC1 PSMB1 TICRR"	""	""
"GO:0044711"	"single-organism biosynthetic process"	3	FALSE	FALSE	""	"CDC20 TTK UBE2C MAD2L1"	"TTK UBE2C MAD2L1 BUB1B CCNB1 CDC20 CENPF PLK1 BUB1"	""	""
"GO:0044763"	"single-organism cellular process"	2	FALSE	FALSE	""	""	"CCNA2 CDK1 FANCI BLM"	""	""
"GO:0044767"	"single-organism developmental process"	2	FALSE	FALSE	""	"UBE2C BIRC5"	"UBE2C BIRC5 ANLN CDCA5"	""	""
"GO:0046395"	"carboxylic acid catabolic process"	5	FALSE	FALSE	""	"KIF11 NEK2 AURKA CHEK1"	"CHEK1 KIF11 AURKA NEK2"	""	""
"GO:0048513"	"organ development"	3	FALSE	TRUE	""	""	"PTTG1 TRIP13 AURKA TOP2A CKS2 ASPM CDC20 ESPL1 MKI67 FBXO5 RAD51 SMC4 PLK1 CDC25B FANCA SMC2 RAD54B PTTG3P RAD54L NCAPD2 BRCA2 MASTL ACTR3"	""	""
"GO:0048523"	"negative regulation of cellular process"	2	FALSE	FALSE	""	""	"PTTG1 TRIP13 TOP2A AURKA CKS2 ESPL1 FBXO5 RAD51 PLK1 CDC25B PTTG3P RAD54B BRCA2"	""	""
"GO:0048565"	"digestive tract development"	3	TRUE	TRUE	""	""	"TRIP13 AURKA FBXO5 PLK1 CDC25B MASTL"	""	""
"GO:0048608"	"reproductive structure development"	3	FALSE	TRUE	""	""	"TRIP13 AURKA FBXO5 CDC25B"	""	""
"GO:0048671"	"negative regulation of collateral sprouting"	4	TRUE	FALSE	""	""	"KIF2C CCNA2 CDC20 TTK BIRC5 MELK ASPM PRC1 MAD2L1 CDCA8 CENPA RACGAP1 BUB1B FOXM1 KPNA2 NDC80 CENPF EZH2 SPC25 CENPN CDK1 KIF14 DEPDC1 CENPE CENPM SHCBP1 ZWINT PBK"	""	""
"GO:0048731"	"system development"	3	FALSE	FALSE	""	""	"KIF2C CCNA2 PRC1 BIRC5 CENPN RACGAP1 MAD2L1 CDCA8 NDC80 BUB1B FOXM1 CENPA CDC20 SPC25 CENPE ZWINT KIF14 CENPF AURKB CENPM CENPU BUB1 ERCC6L PLK1 KIF18A ECT2 PSMA7 CENPI PSMD14 SPDL1 NUF2 ZWILCH EVL IGF1 SKA1 DIAPH3 KNTC1 DEPDC1B YWHAZ"	""	""
"GO:0048732"	"gland development"	3	FALSE	TRUE	"FOXC1 AR AGR2 XBP1 GATA3 FOXA1 BCL11A SFRP1 CRIP1 SOX10 SPDEF CRYAB SERPINB5 UGT8 VAV3 INPP4B ELF5 TCF7L1 ALCAM EN1 KRT16 RAB17 PRKX DACH1 DUSP4 SCRG1 PROM1 WFS1 WWP1 PHGDH GSTP1 MICALL1 UGDH SEMA3C FUT8 DSC3 SYT17 RAB26 ESR1 CDC20 INPP5J SLC9A3R1 CDH3 CHI3L1 GPM6B CHODL HOXB2 P4HTM DHRS2 CEBPB CTSV LMO4 RND1 YBX1 ERBB4 IFRD1 RHOB ODC1 ITGB8 PAPSS1 NFIB KRT17 CSRP2 CRABP1 EVL FOXM1 MID1 GSTM3 ENPP1 KIF16B MSN SLC9A6 MELK LPIN1 PKP1 KLF5 NDRG1 CDKN2A C16orf45 MAPT IL6ST MSX2 ZIC1 GFRA1 GCNT2 KLK6 SOSTDC1 CCNE1 WWTR1 IGFBP4 FZD7 CLSTN2 TFCP2L1 DUSP5 METRN MYB COL9A3 SLC7A5 LYN TNFRSF21 FABP7 AFF3 NRIP1 TFAP2B CEBPG TPBG B3GNT5 GAMT DHCR24 ITPR1 MPZL2 UQCRQ SPATA20 TMBIM6 RET HSPB1 NRTN MRAS ETV6"	""	"CCNA2 MELK KIF4A ASPM RACGAP1 CCNB1 AURKA FOXM1 CDK1 CDC20 EZH2 TK1 KIF14 CENPF TOP2A NEK2 CENPE E2F8 TACC3 AURKB CCNB2 MKI67 EXO1 STMN1 DONSON CCNE1 STIL TYMS CENPU GINS1 PLK4 CX3CR1 KIF13B RAI2 GPSM2 LRP8 CTSV SFRP1 ANLN EVL"	"SFRP1 CRYAB PROM1 CDH3 KRT17 ANXA3 HSPB1 ID4 MID1 SLC9A3R1 CDC20 GFRA1 CSRP2"	"ERBB2 GATA3 NPY1R"
"GO:0048762"	"mesenchymal cell differentiation"	5	FALSE	TRUE	""	"TPX2 CCNA2 TTK DLGAP5 UBE2C PTTG1 CDC20 AURKA BIRC5 MAD2L1 CHEK1 CCNB1 CDK1 KIF14 BUB1B CDC45 KIF11 CENPE NEK2 TOP2A NUSAP1"	"PTTG1 TTK DLGAP5 BIRC5 CCNA2 CHEK1 UBE2C BUB1B TPX2 CCNB1 CDK1 AURKA MAD2L1 NUSAP1 KIF11 BLM CENPE CENPF EZH2 TOP2A NEK2 KIF14 CDC20 CDC45 GTSE1 ESPL1 ZWINT FBXO5 CDC6 FANCI CDC7 PLK1 E2F1 BUB1 CDC25B PSMA7 PKMYT1 BORA PSMD14 PTTG3P PSRC1 KNTC1 ZWILCH BRCA2 PSMD2 ANLN STK26 MASTL EIF4EBP1 CDC25C PSMD7 RFWD3 IGF1 CDCA5 PSMD12 MSH2 BID CHEK2 KIF20B CDC123 BTG3"	""	""
"GO:0048856"	"anatomical structure development"	2	FALSE	FALSE	"FOXC1 FOXA1 AR AGR2 GABRP MLPH XBP1 FBP1 BCL11A TFF3 CRIP1 SPDEF LDHB GALNT6 SIDT1 CA12 GATA3 EN1 TBC1D9 TFF1 ELF5 SLC44A4 SFRP1 CYB5A TSPAN13 MIA SERPINB5 VAV3 DSC2 GALNT7 REEP5 TCF7L1 SOX10 GPD1L INPP4B TRIM2 ART3 MMP7 E2F3 ANP32E TSPAN1 KRT16 KIAA1324 RAB17 KRT6B ANXA9 NAT1 SLC16A6 DNALI1 KRT18 ABAT ROPN1B CRYAB BTG3 MCCC2 DEK ALCAM WWP1 ADIRF CAMK2N1 SLC2A10 TTK ECI2 TOX3 CHI3L2 CERS6 LBR VGLL1 KCNK5 UGDH UGT8 SLC7A8 PHGDH GSTP1 LIMA1 AKR7A3 PRKX PROM1 WFS1 DUSP4 MICALL1 LRBA CEBPB DACH1 ACOX2 CIRBP TMBIM4 DSC3 SYT17 NME3 PSAT1 FUT8 RND1 KCNN4 SCRG1 CHODL P4HTM SLC43A3 PIP INPP5J AMD1 SEMA3C PTX3 PEX11A SLC39A6 SYBU ESR1 CDC20 SLC9A3R1 ARMT1 TP53TG1 RAB26 YBX1 SCHIP1 GALNT10 SCNN1A CTSV FERMT1 DHRS2 CHI3L1 ST8SIA1 GPM6B KRT5 TTLL4 NDC80 FOXM1 RHOB ACTR3B FSCN1 ERBB4 REEP1 KRT17 IMPA2 HOXB2 MYO5C TMC5 PAPSS1 LMO4 CDH3 IFRD1 C4B KDM4B KLF5 CYP4B1 SCGB2A2 SYTL2 NFE2L3 NFIB GSTM3 MSN CSRP2 SFT2D2 MREG PLEKHF2 CDKN2A MELK ODC1 ITGB8 CYP39A1 EVL PKP1 RAB27B TRIM29 RARRES1 MAPT CTPS1 SLC9A6 ZIC1 LPIN1 WWTR1 KIF16B IL6ST UGCG GPRC5C METRN EEF1A2 MAN2B2 LAMP3 KIF2C GTPBP4 MCM5 MID1 SLC16A1 CRABP1 CROT SLC6A14 GFRA1 GCNT2 FZD7 PRKD3 IGF2BP3 KLHL7 TCEAL1 CCNE1 MCM10 TTYH1 TFAP2B ACADSB ENPP1 SUOX BBOX1 TMSB15B CLSTN2 PRKY ZNF552 SLC4A8 SKP2 CENPA C16orf45 CDCA3 IGFBP4 LYN CPA3 PNPLA4 KIAA0020 TFCP2L1 SLC22A5 SLC7A5 SOD2 DUSP5 TSPAN15 NFIL3 SCCPDH SMCO4 ASPM SRPK1 SPATA20 CHEK1 RAD51AP1 CDCA8 MYB TJP3 TPX2 CEBPG CEACAM6 KLK5 YEATS2 ROPN1 MAST4 TNFRSF21 SOSTDC1 SH3BGRL MPZL2 TM4SF1 CDCA7 C5orf30 ANKRD30A NDRG1 FAM64A DHCR24 PLOD1 CHST3 PLA2G4A DALRD3 DCXR HSPB1 SEMA3F COTL1 MSX2 SYNM GPR160 CXXC5 GDF15 TPBG AGR3 LRRC8D TPSB2 RABEP1 REEP6 NRIP1 HORMAD1 CLGN GAMT BBS4 TMBIM6 MCM7 RET COL9A3 USP1 HJURP NRTN KLK6 RALGPS2 BCAM ARHGEF9 AFF3 ETV6 SLC19A2 CMBL SERHL2 UCK2 CACNA2D2"	"CENPA TPX2 NAT1 CDC20 TTK NDC80 MELK FOXM1 KIF2C CCNA2 MCM10 ASPM CEP55 HJURP EVL SLC39A6 DLGAP5 CDCA3 UBE2C CDCA8 TBC1D9 BIRC5 ESR1 GATA3 CA12 SFRP1 MAD2L1 KIF14"	"ASPM KIF2C TTK BUB1B CCNA2 PTTG1 KIF4A UBE2C BIRC5 MELK FOXM1 CENPA KIF20A CEP55 HJURP TRIP13 CDC20 PRC1 DLGAP5 RRM2 TPX2 MAD2L1 NUSAP1 CDCA8 NDC80 NCAPG CDKN3 HMMR TOP2A AURKA KPNA2 MCM10 CENPN CDCA3 RACGAP1 CCNB1 CDK1 MKI67 RAD51AP1 CENPE EZH2 E2F8 NEK2 TK1 CHEK1 CENPF FEN1 CKS2 KIF14 KIF11 PBK APOBEC3B SHCBP1 AURKB CDC45 MCM2 TACC3 KIF15 MCM4 CCNB2 SPC25 CENPM UBE2S EXO1 NCAPH STMN1 KIFC1 SPAG5 ZWINT DTL MYBL2 FAM64A GINS1 LMNB1 KIF23 FANCI ERCC6L FBXO5 KIF18A CCNE2 GTSE1 CX3CR1 DEPDC1 PLK1 CDC6 TYMS OIP5 SPARCL1 ESPL1 CCNE1 STIL CKS1B DDX39A CIRBP H2AFZ DONSON KIF18B ASF1B BLM MCM6 DBF4 PLK4 CENPU SLC7A5 ORC6 KIAA0101 RFC4 LRP8 ATAD2 RAI2 CDT1 OGN KIF13B CYBRD1 CDC25A MCM5 GPSM2 MMP1 TROAP SFRP1 BUB1 SMC4 ECT2 GMPS GGH RNASEH2A EVL CTSV LRRC17 PLSCR4 RNASE4 HELLS CTPS1 NME5 IGF1 COL16A1 PIR LAPTM4B NAT1 E2F1 RAD51 PTTG3P CDCA5 CDC7 ANLN HMGB3 LAMA2 PDGFD COL14A1 ZBTB20 MIA POLQ C4B CBX7 CILP NMU ADAMDEC1 CDC25B DSCC1 UBE2T UHRF1 CXCL10 MTFR2 MFAP4 C20orf24 LMNB2 PSMA7 MCM7 NCAPG2 FAM83D NUF2 KRT14 GABRP TMPO"	"TRIM29 KRT5 SFRP1 KRT17 CRYAB SLC9A3R1 FAT1 KRT14 CDC20 CDH3 TTK MID1"	"ERBB2 GRB7 CLCA2 ETFA GGCT KMO CA12 GATA3 PMAIP1 MPHOSPH6 STARD3 TBC1D9 PNMT NPY1R PGAP3 PSMD3 SERPINA3 NAT1 GCHFR DNALI1 QPRT G6PD FHOD1 SOX11 MIEN1 FGFR4 PSAT1 TFF1 AGR3 SPTSSA SLC39A6 ABAT IGF1R ITGB6 ASB13"
"GO:0048864"	"stem cell development"	4	FALSE	TRUE	"FOXC1 AR AGR2 XBP1 SFRP1 GATA3 CRIP1 SPDEF"	""	""	""	"GATA3 GGCT"
"GO:0048869"	"cellular developmental process"	3	FALSE	FALSE	"FOXC1 AR XBP1 GATA3 TFF1 TTK SOX10 MIA SFRP1 CRIP1 SERPINB5 TSPAN1 ELF5 BTG3 VAV3 DACH1 KRT16 PRKX E2F3 CTSV MMP7 GSTP1 CDC20 FOXM1 CEBPB ESR1 CTPS1 DHRS2 KIF2C MELK ODC1 ERBB4 GTPBP4 CDH3 ST8SIA1 TPX2 SLC9A3R1 NFIB FSCN1 RARRES1 CHEK1 CDKN2A FERMT1 KIF14 MCM10 IGFBP4 ASPM CCNA2 MCM7 NDRG1 SKP2 GCNT2 IL6ST FZD7 TGFB3 TFAP2B SOD2 DLGAP5 CKS1B WWTR1 DKC1 TBX19 PLA2G4A LYN FABP7 LAMP3 PGR CENPF IL12RB2 STIL TNFRSF21 CDCA7 ETV6 BYSL PDZK1 BIRC5 TYMS FBXL7 IRAK1 GAL DHCR24 S100B ROGDI MFGE8 PRC1 EZH2 RARRES3 ID4 CDC123 PELI1 SH3BP4 CKS2 MKI67 SOX11 HMGA1 BTG2 PRNP PLK1 CDK6 TSPYL5 NCK2 CX3CL1 PAK1IP1 AZGP1"	"TTK TPX2 CDC20 KIF2C MELK DLGAP5 ASPM CCNA2 MCM10 FOXM1 BIRC5 CHEK1 KIF14 PRC1 SFRP1 ESR1 GATA3"	"KIF2C CCNA2 RACGAP1 PRC1 TTK BIRC5 MELK TPX2 DLGAP5 CCNB1 TK1 BUB1B ASPM FOXM1 EZH2 CDC20 CHEK1 KIF14 CDKN3 E2F8 SHCBP1 CKS2 MCM10 CENPF TACC3 MKI67 CDC6 KIF15 GINS1 CX3CR1 PLK1 CKS1B TYMS STIL E2F1 BUB1 CDC25A CTSV OGN CTPS1 CXCL10 HELLS CDC25B SFRP1 CDC7 ERBB4 PGR GATA3 MCM7 IL6ST MIA IGF1 TNS2 ESR1 NCAPG2 DHCR7 FAM83D IFI30 HMGB2 PRDX4 IDO1 IGFBP4 CXCL11 UHRF1 TGFB3 PNP CDCA7"	"SFRP1 CDC20 TTK CDH3 MIA SLC9A3R1 ID4 FOXM1 TCF7L2 MELK CX3CL1 TPX2 MCM10 SERPINB5"	"ERBB2 GATA3 PMAIP1 SOX11 DACH1 TFF1 FGFR4 ESR1 TTK IGF1R PGR IRS1 IL6ST PDZK1 BCL2"
"GO:0050793"	"regulation of developmental process"	2	FALSE	TRUE	"AR XBP1 VAV3 CDC20 TTK SOX10 SFRP1 ESR1 CDH3 E2F3 ODC1 FOXM1 ERBB4 IL6ST ST8SIA1 KIF14 ASPM SKP2"	"CDC20 TTK"	"CCNA2 PRC1 TTK BIRC5 ASPM CCNB1 FOXM1 CDC20 KIF14 CX3CR1 CXCL10 E2F1 SFRP1 ERBB4 ESR1"	"SFRP1 CDC20 TTK"	"ERBB2"
"GO:0050896"	"response to stimulus"	1	FALSE	FALSE	""	"CCNB1 RACGAP1 NDC80 CENPE SPAG5"	"CCNB1 NDC80 RACGAP1 AURKB CENPE NEK2 SPAG5 ECT2 KNSTRN"	""	""
"GO:0051128"	"regulation of cellular component organization"	3	FALSE	FALSE	""	""	"TK1 TYMS"	""	""
"GO:0055123"	"digestive system development"	4	FALSE	FALSE	""	""	"RRM2 TYMS DTYMK"	""	""
"GO:0060428"	"lung epithelium development"	4	FALSE	TRUE	"FOXC1 AGR2 XBP1 GATA3 SFRP1 FOXA1 CRIP1 BCL11A SOX10 CRYAB ELF5 SERPINB5 VAV3 EN1 TCF7L1 ALCAM KRT16 RAB17 PRKX KRT18 SLC9A3R1 SYT17 PROM1 SEMA3C DUSP4 RND1 ESR1 UGDH CHI3L1 CEBPB HOXB2 NFIB LMO4 IFRD1 SLC9A6 CTSV RHOB KLF5 ERBB4 KRT17 EVL KIF16B FOXM1 MSN SOSTDC1 IGF2BP3 WWTR1 DUSP5 GCNT2 MSX2"	""	""	"FAT1 ESR1 GFRA1 PROM1 GATA3 ANXA3 HSPB1 SFRP1 SLC9A3R1 SIAH2 MPZL2 EVL CX3CL1 KRT17 CRYAB NFIB AFF3 C5orf30 WWTR1"	"ERBB2 GATA3 NPY1R"
"GO:0060429"	"epithelium development"	4	FALSE	TRUE	"XBP1"	""	""	""	""
"GO:0060433"	"bronchus development"	4	TRUE	TRUE	"FOXC1 AGR2 XBP1 GATA3 FOXA1 SFRP1 SOX10 SPDEF CRIP1 SERPINB5 TCF7L1 KRT16 ELF5 EN1 PRKX DUSP4 SEMA3C SLC9A3R1 PROM1 GPM6B PHGDH CHI3L1 KRT6B HOXB2 MREG KRT5 ITGB8 NFIB CDH3 ESR1 LMO4 ENPP1 KIF16B KRT17 CEBPB CTSV ERBB4 IFRD1 GSTM3 MSN UGCG SOSTDC1 KLK6 FZD7 KLF5 DUSP5 WWTR1 TFCP2L1 KLK5 PLOD1 GCNT2"	""	""	"KRT5 CDH3 SFRP1 PROM1 KRT17 ESR1 GATA3 SLC9A3R1 PHGDH KRT14 UGCG"	""
